type,dataset,layer,h,layers_mp,batch_size,lr,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,edges,k1,k2
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,268.2,265.3499,0.5402,0.0981,18609.0,0.3089,0.0528,0.698,0.0904,0.7006,0.0852,0.7698,0.2023,0.7108,0.1302,0.8055,0.0676,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.5,mean,val_best,383.7,297.9561,0.5259,0.0483,18481.0,0.2757,0.0177,0.7355,0.0346,0.7413,0.0293,0.7452,0.0633,0.7419,0.0375,0.8145,0.0377,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,64,5.0,32,0.001,False,relu,0.5,mean,val_best,485.2,186.1939,0.511,0.0256,35761.0,0.3498,0.021,0.742,0.0206,0.7396,0.0415,0.777,0.0667,0.7544,0.0226,0.8271,0.02,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,130.4,88.8889,0.3966,0.1316,18609.0,0.3334,0.0299,0.7992,0.1074,0.8104,0.11,0.8309,0.0839,0.8136,0.078,0.8861,0.0851,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,250.7,130.1208,0.3038,0.1057,36017.0,0.3531,0.0147,0.851,0.0697,0.8488,0.07,0.8631,0.0874,0.8543,0.0713,0.9373,0.0449,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.0,mean,val_best,372.3,174.038,0.4143,0.0909,35761.0,0.3194,0.0154,0.8024,0.0507,0.7939,0.0577,0.8356,0.0537,0.8129,0.0453,0.8809,0.0553,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.0,mean,val_best,265.7,152.9065,0.3835,0.0831,18481.0,0.3063,0.0214,0.8127,0.053,0.8038,0.0605,0.8434,0.0508,0.8222,0.0489,0.8997,0.0463,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,119.3,212.9578,0.5918,0.1214,18609.0,0.2936,0.0076,0.6433,0.119,0.6622,0.1092,0.7037,0.2721,0.6398,0.1907,0.7285,0.1297,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,64.2,65.0704,0.547,0.0683,36017.0,0.4053,0.0142,0.7151,0.0522,0.7274,0.0404,0.7043,0.1186,0.7115,0.0795,0.7953,0.0593,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.5,mean,val_best,407.1,337.0203,0.5338,0.0672,35761.0,0.4253,0.0536,0.7163,0.0773,0.702,0.0795,0.8039,0.0548,0.7458,0.0533,0.7844,0.1002,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.5,mean,val_best,337.3,173.8896,0.4848,0.0408,18481.0,0.3345,0.0362,0.7547,0.0241,0.7582,0.0361,0.7701,0.0427,0.7626,0.0223,0.842,0.0284,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,209.9,153.9262,0.5848,0.045,5234.0,0.3102,0.0191,0.6963,0.0335,0.7494,0.0614,0.5876,0.1065,0.6495,0.0623,0.7689,0.0477,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,330.0,220.9041,0.579,0.043,9906.0,0.3228,0.0145,0.7016,0.0307,0.776,0.0515,0.5633,0.1096,0.6431,0.0652,0.7762,0.0338,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.001,False,relu,0.0,mean,val_best,478.6,280.2189,0.5799,0.0517,5170.0,0.3254,0.035,0.6835,0.0459,0.7384,0.0631,0.5677,0.1177,0.6316,0.0708,0.7674,0.0589,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.001,False,relu,0.0,mean,val_best,364.8,259.1991,0.6325,0.0481,9778.0,0.3078,0.0172,0.6362,0.0697,0.6703,0.0547,0.5049,0.2024,0.5463,0.1921,0.687,0.0785,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,185.2,176.2599,0.6497,0.0354,9906.0,0.4114,0.0194,0.6156,0.061,0.54,0.2116,0.5067,0.2533,0.5102,0.2489,0.6518,0.0833,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,358.1,254.8154,0.6222,0.0351,5234.0,0.2722,0.0172,0.6465,0.0628,0.6512,0.0801,0.571,0.1432,0.6022,0.1244,0.7004,0.0638,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.001,False,relu,0.5,mean,val_best,512.2,258.8651,0.6644,0.0203,9778.0,0.4799,0.0301,0.5893,0.0449,0.6565,0.141,0.5351,0.2511,0.5155,0.2012,0.6419,0.0417,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.001,False,relu,0.5,mean,val_best,375.2,284.5852,0.6648,0.0212,5170.0,0.2749,0.0125,0.6062,0.0481,0.5769,0.2001,0.4833,0.2224,0.5081,0.1946,0.6564,0.0433,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,374.1,302.5933,0.5159,0.0747,9906.0,0.4577,0.0243,0.7358,0.0465,0.7732,0.0459,0.661,0.1092,0.7065,0.0646,0.8184,0.0554,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,408.8,303.1177,0.4146,0.1541,5234.0,0.2679,0.0115,0.7971,0.0964,0.835,0.0848,0.7286,0.1481,0.7731,0.1159,0.8724,0.0943,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.01,False,relu,0.0,mean,val_best,297.6,234.0535,0.655,0.04,9778.0,0.3647,0.0359,0.6086,0.0617,0.6535,0.0981,0.5113,0.1907,0.5364,0.1604,0.6313,0.0728,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.01,False,relu,0.0,mean,val_best,504.4,253.279,0.5424,0.0616,5170.0,0.4198,0.0563,0.7123,0.0574,0.766,0.0337,0.5941,0.1879,0.6456,0.1694,0.7934,0.0839,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,260.7,287.116,0.6061,0.0262,5234.0,0.2658,0.0133,0.6662,0.0284,0.6662,0.0356,0.6475,0.0524,0.6547,0.0289,0.7322,0.0266,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,199.4,247.2983,0.605,0.0397,9906.0,0.4334,0.0286,0.6597,0.0421,0.6634,0.0483,0.6595,0.1186,0.6526,0.0351,0.7293,0.0483,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.01,False,relu,0.5,mean,val_best,274.6,263.0354,0.6756,0.0194,9778.0,0.3519,0.0134,0.5815,0.0476,0.6062,0.2269,0.383,0.23,0.4243,0.2093,0.6096,0.0508,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.01,False,relu,0.5,mean,val_best,452.3,278.2384,0.6451,0.0315,5170.0,0.308,0.0202,0.6016,0.061,0.6336,0.1041,0.5401,0.2011,0.555,0.1002,0.6444,0.1014,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,466.1,353.9465,0.5334,0.098,18610.0,0.437,0.0487,0.721,0.0732,0.7373,0.0885,0.7047,0.1155,0.711,0.0686,0.8003,0.0752,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,257.9,183.0248,0.5745,0.0567,36146.0,0.6164,0.0816,0.6996,0.0445,0.7072,0.0619,0.6847,0.0899,0.6894,0.0447,0.7768,0.0476,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.0,mean,val_best,466.4,209.9868,0.5369,0.0851,18482.0,0.2912,0.0185,0.7193,0.0581,0.7769,0.0572,0.5998,0.1058,0.6729,0.0832,0.7903,0.0803,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.001,False,relu,0.0,mean,val_best,400.8,144.3134,0.65,0.0355,35890.0,0.4932,0.0287,0.6329,0.0521,0.7224,0.0888,0.4495,0.144,0.5316,0.1152,0.6604,0.0661,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,300.2,186.91,0.6052,0.0453,36146.0,0.5363,0.0505,0.6687,0.0616,0.6756,0.0695,0.6621,0.049,0.6642,0.0287,0.7342,0.0586,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,261.0,246.8801,0.6201,0.0524,18610.0,0.3392,0.0168,0.6613,0.0749,0.6727,0.089,0.5976,0.2132,0.6039,0.1985,0.7246,0.0596,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.001,False,relu,0.5,mean,val_best,554.6,195.3439,0.6413,0.0198,35890.0,0.6521,0.0507,0.6399,0.027,0.6841,0.0538,0.5223,0.1229,0.5797,0.0639,0.6735,0.0363,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.5,mean,val_best,267.6,153.395,0.6516,0.0277,18482.0,0.3967,0.0469,0.6115,0.0528,0.6602,0.0766,0.4992,0.191,0.5434,0.0851,0.655,0.0604,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,500.3,361.1908,0.4464,0.1705,36146.0,0.4726,0.0331,0.7584,0.1439,0.7902,0.161,0.6709,0.1972,0.7213,0.1826,0.8312,0.1427,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,419.5,317.1776,0.4073,0.1617,18610.0,0.3119,0.0156,0.8049,0.098,0.8424,0.0718,0.7333,0.1636,0.7778,0.1281,0.8688,0.1054,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.0,mean,val_best,489.5,192.3992,0.6451,0.0305,35890.0,0.3936,0.02,0.6115,0.0628,0.6709,0.0956,0.4941,0.1563,0.5443,0.0817,0.6439,0.0667,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.0,mean,val_best,585.1,305.7164,0.5053,0.0849,18482.0,0.3055,0.0123,0.7321,0.0704,0.7412,0.086,0.711,0.1131,0.72,0.0805,0.8172,0.0899,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,207.4,218.2738,0.5741,0.0599,18610.0,0.3328,0.0184,0.6975,0.0652,0.72,0.0668,0.6683,0.1256,0.6823,0.0549,0.763,0.06,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,243.3,280.0193,0.586,0.0639,36146.0,0.531,0.0526,0.6811,0.079,0.7163,0.074,0.5575,0.1695,0.6144,0.1589,0.7476,0.0731,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.5,mean,val_best,581.0,277.6174,0.592,0.0343,18482.0,0.312,0.0095,0.6757,0.0324,0.7037,0.0383,0.6032,0.1213,0.64,0.0608,0.7427,0.0438,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.5,mean,val_best,335.5,246.5645,0.6686,0.0222,35890.0,0.6076,0.1645,0.5749,0.0562,0.5827,0.0831,0.4871,0.1468,0.5186,0.1011,0.5925,0.0711,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,ENZYMES,sageconv,32,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,414.8,137.4102,0.1232,0.1055,6118.0,0.3578,0.0492,0.9758,0.0354,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,ENZYMES,sageconv,32,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,451.3,255.9184,0.1167,0.2579,10662.0,0.2932,0.0173,0.9685,0.0875,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,ENZYMES,sageconv,32,5.0,32,0.001,False,relu,0.0,mean,val_best,273.2,101.0325,0.1196,0.1277,9894.0,0.4433,0.0502,0.9836,0.0213,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,ENZYMES,sageconv,32,3.0,32,0.001,False,relu,0.0,mean,val_best,369.0,243.3512,0.2585,0.2408,5734.0,0.3584,0.0429,0.9515,0.0618,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,ENZYMES,sageconv,32,5.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,768.0,252.1063,1.1097,0.1918,10662.0,0.4036,0.0559,0.5817,0.0926,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,ENZYMES,sageconv,32,3.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,695.2,242.818,1.1181,0.1126,6118.0,0.5086,0.0566,0.5819,0.045,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,ENZYMES,sageconv,32,5.0,32,0.001,False,relu,0.5,mean,val_best,780.8,153.8127,1.3741,0.0428,9894.0,0.369,0.0525,0.4662,0.033,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,ENZYMES,sageconv,32,3.0,32,0.001,False,relu,0.5,mean,val_best,788.6,236.9241,1.1833,0.1072,5734.0,0.2881,0.0166,0.5523,0.0582,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,ENZYMES,sageconv,32,5.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,271.4,181.8896,0.1893,0.1923,10662.0,0.2838,0.0182,0.9383,0.076,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,ENZYMES,sageconv,32,3.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,240.5,162.9087,0.3238,0.2923,6118.0,0.3833,0.0558,0.8967,0.1058,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,ENZYMES,sageconv,32,5.0,32,0.01,False,relu,0.0,mean,val_best,468.1,370.9268,1.1848,0.5714,9894.0,0.341,0.0393,0.489,0.2775,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,ENZYMES,sageconv,32,3.0,32,0.01,False,relu,0.0,mean,val_best,597.9,263.3292,0.5512,0.2713,5734.0,0.2289,0.0191,0.8088,0.0992,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,ENZYMES,sageconv,32,5.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,13.6,13.2755,1.7003,0.0561,10662.0,0.3358,0.0191,0.2613,0.0533,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,ENZYMES,sageconv,32,3.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,34.6,68.2132,1.6628,0.1226,6118.0,0.3416,0.0514,0.2869,0.0831,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,ENZYMES,sageconv,32,3.0,32,0.01,False,relu,0.5,mean,val_best,682.6,175.7562,1.4454,0.0848,5734.0,0.3043,0.0359,0.4308,0.052,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,ENZYMES,sageconv,32,5.0,32,0.01,False,relu,0.5,mean,val_best,415.1,311.4458,1.6742,0.0751,9894.0,0.315,0.017,0.2664,0.0718,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,ENZYMES,sageconv,64,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,178.2,103.9267,0.1994,0.1467,20422.0,0.3105,0.0234,0.9662,0.0337,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,ENZYMES,sageconv,64,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,284.1,176.3357,0.0896,0.1721,37702.0,0.412,0.0555,0.9773,0.0614,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,ENZYMES,sageconv,64,3.0,32,0.001,False,relu,0.0,mean,val_best,260.7,210.5878,0.1823,0.2168,19654.0,0.3988,0.0367,0.9685,0.0517,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
