d,type,dataset,layer,h,layers_mp,batch_size,lr,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,edges,k1,k2
cuda,standard_gnn,DD,sageconv,64,5.0,32,0.01,False,relu,0.0,mean,val_best,203.5,156.6705,0.4683,0.1963,44545.0,0.5309,0.0214,0.7778,0.1104,0.709,0.2524,0.624,0.2617,0.6604,0.2541,0.8095,0.1383,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,64,3.0,32,0.01,False,relu,0.0,mean,val_best,59.9,46.0727,0.3879,0.151,28033.0,0.5497,0.0248,0.8281,0.0745,0.8273,0.0761,0.7315,0.1221,0.7753,0.1017,0.8785,0.0699,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,64,3.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,10.0,6.4343,0.4837,0.0531,28161.0,0.7116,0.0201,0.7756,0.0372,0.7606,0.0367,0.6657,0.0741,0.7091,0.0587,0.8379,0.0428,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,64,5.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,72.8,99.1673,0.3908,0.1411,44801.0,0.5936,0.0256,0.814,0.0958,0.7996,0.1227,0.6957,0.2103,0.7358,0.1919,0.877,0.1021,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,64,3.0,32,0.01,False,relu,0.5,mean,val_best,238.8,205.3192,0.4247,0.0993,28033.0,0.6525,0.0721,0.8107,0.0505,0.8105,0.0438,0.7036,0.1108,0.7503,0.0835,0.8648,0.0693,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,64,5.0,32,0.01,False,relu,0.5,mean,val_best,211.0,159.5161,0.5391,0.0506,44545.0,0.8212,0.0376,0.7389,0.0329,0.7327,0.0422,0.582,0.063,0.6475,0.0509,0.7826,0.0474,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,32,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,372.1,219.9097,0.0858,0.0661,10881.0,1.2144,0.0743,0.971,0.0282,0.9699,0.0287,0.9722,0.0273,0.971,0.028,0.9937,0.012,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,32,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,517.3,287.1717,0.1914,0.0811,6657.0,0.7358,0.0423,0.9271,0.0402,0.9245,0.04,0.93,0.0405,0.9272,0.0402,0.9763,0.026,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,32,3.0,32,0.001,False,relu,0.0,mean,val_best,542.6,318.1695,0.3706,0.0494,6593.0,0.6296,0.0227,0.836,0.0291,0.826,0.0293,0.8512,0.028,0.8384,0.0284,0.9124,0.0256,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,32,5.0,32,0.001,False,relu,0.0,mean,val_best,376.7,170.6388,0.1833,0.0864,10753.0,0.9573,0.1508,0.9264,0.0386,0.9241,0.0396,0.9293,0.0368,0.9267,0.0381,0.9751,0.0241,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,32,3.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,492.6,275.3003,0.5217,0.0143,6657.0,0.8716,0.0567,0.7402,0.0104,0.746,0.009,0.7274,0.0182,0.7365,0.0124,0.818,0.0124,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,32,5.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,663.8,297.7387,0.5186,0.0083,10881.0,1.3092,0.0966,0.7376,0.0066,0.7443,0.0056,0.723,0.0093,0.7335,0.0065,0.8197,0.0069,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,32,5.0,32,0.001,False,relu,0.5,mean,val_best,675.1,286.3115,0.5844,0.0132,10753.0,1.2384,0.107,0.6967,0.0151,0.7028,0.0177,0.6805,0.0166,0.6914,0.016,0.7626,0.0163,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,32,3.0,32,0.001,False,relu,0.5,mean,val_best,449.4,250.9491,0.5974,0.0159,6593.0,0.9672,0.0811,0.6844,0.0165,0.6877,0.0193,0.6752,0.0194,0.6812,0.016,0.745,0.0213,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,32,5.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,378.4,234.0108,0.2219,0.0724,10881.0,0.8104,0.016,0.9042,0.0345,0.9035,0.034,0.9051,0.0349,0.9043,0.0344,0.9667,0.0196,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,32,3.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,227.5,182.4266,0.2538,0.0858,6657.0,0.8336,0.0605,0.8949,0.0406,0.892,0.0419,0.8988,0.0384,0.8954,0.0401,0.9568,0.0258,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,32,3.0,32,0.01,False,relu,0.0,mean,val_best,520.6,289.9018,0.4316,0.0413,6593.0,0.7198,0.0655,0.8003,0.0244,0.7941,0.026,0.8106,0.0254,0.8022,0.0242,0.8798,0.0238,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,32,5.0,32,0.01,False,relu,0.0,mean,val_best,653.0,257.3418,0.3201,0.0671,10753.0,0.6936,0.0144,0.8591,0.0373,0.8559,0.0382,0.8636,0.0364,0.8597,0.037,0.9334,0.0301,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,32,3.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,640.4,214.7423,0.5289,0.0073,6657.0,0.9402,0.0605,0.733,0.0062,0.7394,0.0056,0.7186,0.0093,0.7289,0.0065,0.812,0.0065,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,32,5.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,260.9,264.6479,0.574,0.0477,10881.0,1.172,0.0635,0.6882,0.0526,0.6956,0.0558,0.6729,0.0375,0.6839,0.0464,0.757,0.0701,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,32,3.0,32,0.01,False,relu,0.5,mean,val_best,410.6,361.1842,0.6088,0.0234,6593.0,0.7774,0.0885,0.6708,0.0233,0.6764,0.0271,0.6546,0.0227,0.6652,0.0229,0.73,0.031,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,32,5.0,32,0.01,False,relu,0.5,mean,val_best,647.1,326.7643,0.6189,0.013,10753.0,0.9178,0.0342,0.6646,0.0151,0.6668,0.0178,0.6576,0.018,0.662,0.0149,0.719,0.0183,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,64,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,414.0,299.5256,0.1258,0.0798,21505.0,0.8172,0.0432,0.9565,0.0302,0.955,0.0308,0.958,0.0299,0.9565,0.0303,0.989,0.011,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,64,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,557.1,308.8632,0.0341,0.0476,38145.0,1.2059,0.1365,0.9886,0.0171,0.9884,0.0168,0.9888,0.0174,0.9886,0.0171,0.9982,0.0047,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,64,5.0,32,0.001,False,relu,0.0,mean,val_best,274.6,177.706,0.1564,0.1005,37889.0,0.8772,0.0288,0.9387,0.0436,0.9362,0.0449,0.9415,0.0417,0.9388,0.0433,0.9789,0.0267,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,64,3.0,32,0.001,False,relu,0.0,mean,val_best,410.4,182.7075,0.321,0.0475,21377.0,0.9895,0.1587,0.861,0.0224,0.8536,0.0238,0.8714,0.0193,0.8624,0.0213,0.9347,0.0209,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,64,3.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,842.9,246.1091,0.4508,0.0183,21505.0,1.136,0.155,0.786,0.0118,0.7846,0.0117,0.7881,0.0116,0.7863,0.011,0.8696,0.0116,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,64,5.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,663.2,308.8397,0.4495,0.0286,38145.0,1.7471,0.1071,0.7881,0.0196,0.7899,0.0168,0.7837,0.0287,0.7868,0.0226,0.8697,0.0203,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,64,3.0,32,0.001,False,relu,0.5,mean,val_best,804.1,195.891,0.5243,0.0121,21377.0,0.9483,0.069,0.7439,0.0094,0.7421,0.0097,0.7468,0.0139,0.7444,0.0105,0.8173,0.0099,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,64,5.0,32,0.001,False,relu,0.5,mean,val_best,833.2,139.1027,0.4988,0.0096,37889.0,1.3198,0.1198,0.7647,0.0077,0.7693,0.0104,0.7556,0.0113,0.7623,0.0077,0.8394,0.0074,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,64,3.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,184.5,147.0308,0.2007,0.094,21505.0,0.8916,0.0716,0.9169,0.0463,0.9169,0.0457,0.9163,0.048,0.9166,0.0468,0.9708,0.0267,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,64,5.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,214.1,125.5926,0.2185,0.0808,38145.0,1.2094,0.081,0.9091,0.0381,0.9107,0.0368,0.907,0.0397,0.9088,0.0381,0.9672,0.0207,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,64,3.0,32,0.01,False,relu,0.0,mean,val_best,465.7,244.7865,0.3518,0.048,21377.0,0.699,0.0567,0.8426,0.0246,0.8362,0.0233,0.8517,0.0254,0.8439,0.024,0.921,0.0245,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,64,5.0,32,0.01,False,relu,0.0,mean,val_best,581.0,220.0291,0.2855,0.1505,37889.0,0.9853,0.0524,0.8568,0.1274,0.8561,0.1267,0.8599,0.1211,0.8579,0.1238,0.9136,0.1462,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,64,5.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,79.2,57.7578,0.5324,0.0139,38145.0,1.7845,0.0793,0.7292,0.0125,0.7356,0.0125,0.7147,0.0138,0.725,0.0125,0.808,0.0133,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,64,3.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,208.4,200.5967,0.5107,0.0265,21505.0,1.0451,0.0395,0.7447,0.0188,0.7504,0.0177,0.7319,0.0269,0.741,0.0218,0.8254,0.0212,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,NCI1,sageconv,64,5.0,32,0.01,False,relu,0.5,mean,val_best,629.6,333.07,0.5672,0.0292,37889.0,1.4027,0.096,0.7115,0.024,0.7178,0.0242,0.6954,0.0311,0.7063,0.0272,0.7777,0.0303,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,NCI1,sageconv,64,3.0,32,0.01,False,relu,0.5,mean,val_best,764.3,248.7232,0.5467,0.0129,21377.0,0.9633,0.0453,0.7283,0.0117,0.7296,0.0124,0.7248,0.0136,0.7272,0.0113,0.7979,0.0121,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,PROTEINS,sageconv,32,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,143.0,154.5891,0.3807,0.1233,4545.0,0.403,0.0711,0.8267,0.0681,0.8034,0.0771,0.7463,0.1104,0.7728,0.0933,0.895,0.0506,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,PROTEINS,sageconv,32,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,72.5,57.1844,0.3955,0.1205,8769.0,0.4925,0.0649,0.8218,0.0648,0.7982,0.0705,0.7399,0.1084,0.7671,0.0902,0.8878,0.0489,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,PROTEINS,sageconv,32,5.0,32,0.001,False,relu,0.0,mean,val_best,334.8,208.1772,0.3387,0.1423,8641.0,0.3599,0.0309,0.8555,0.0722,0.8466,0.0873,0.7835,0.1025,0.8127,0.0918,0.9083,0.0654,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,PROTEINS,sageconv,32,3.0,32,0.001,False,relu,0.0,mean,val_best,269.3,173.9035,0.4839,0.0603,4481.0,0.3642,0.0398,0.7744,0.034,0.7519,0.0384,0.6535,0.0707,0.6982,0.0543,0.8311,0.0434,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,PROTEINS,sageconv,32,3.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,380.2,270.6203,0.4854,0.0333,4545.0,0.4769,0.0408,0.768,0.0218,0.7317,0.031,0.6721,0.0379,0.6999,0.0266,0.8365,0.0276,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,PROTEINS,sageconv,32,5.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,567.5,279.5122,0.458,0.0272,8769.0,0.5632,0.0372,0.7862,0.0191,0.7574,0.0228,0.6884,0.0416,0.7209,0.0315,0.8557,0.0195,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,PROTEINS,sageconv,32,3.0,32,0.001,False,relu,0.5,mean,val_best,450.3,219.339,0.5625,0.0271,4481.0,0.3965,0.0295,0.7262,0.0231,0.6956,0.0141,0.5682,0.0933,0.6207,0.0677,0.7587,0.0389,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,PROTEINS,sageconv,32,5.0,32,0.001,False,relu,0.5,mean,val_best,554.6,353.3797,0.5858,0.0425,8641.0,0.5239,0.0359,0.7037,0.0435,0.6237,0.2105,0.4664,0.1858,0.5294,0.1917,0.7156,0.0714,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,PROTEINS,sageconv,32,3.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,99.1,154.7536,0.355,0.1476,4545.0,0.3466,0.0143,0.8396,0.0735,0.8146,0.0809,0.7718,0.1189,0.7917,0.1005,0.9,0.0636,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,PROTEINS,sageconv,32,5.0,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,168.6,152.8713,0.3123,0.1577,8769.0,0.4195,0.014,0.8639,0.0794,0.8371,0.0931,0.8231,0.1052,0.8298,0.0987,0.9199,0.057,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,PROTEINS,sageconv,32,5.0,32,0.01,False,relu,0.0,mean,val_best,203.2,225.631,0.6197,0.0701,8641.0,0.4113,0.0301,0.666,0.0628,0.5116,0.2647,0.3594,0.2573,0.405,0.2523,0.6316,0.1241,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,PROTEINS,sageconv,32,3.0,32,0.01,False,relu,0.0,mean,val_best,300.5,218.3169,0.4799,0.0722,4481.0,0.303,0.009,0.778,0.0409,0.7457,0.0411,0.6745,0.0882,0.7071,0.0656,0.8312,0.0573,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,PROTEINS,sageconv,32,3.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,240.6,267.2906,0.5398,0.0844,4545.0,0.3475,0.022,0.7111,0.084,0.6378,0.1512,0.4709,0.2829,0.505,0.2841,0.7658,0.1075,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,PROTEINS,sageconv,32,5.0,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,59.3,31.5216,0.5296,0.0448,8769.0,0.5273,0.0608,0.7328,0.0427,0.6983,0.0515,0.5712,0.1391,0.6205,0.1256,0.7914,0.0594,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,PROTEINS,sageconv,32,5.0,32,0.01,False,relu,0.5,mean,val_best,624.0,354.0506,0.6216,0.0212,8641.0,0.4845,0.0468,0.6833,0.0229,0.673,0.0236,0.4143,0.1159,0.5031,0.0923,0.6596,0.0523,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,PROTEINS,sageconv,32,3.0,32,0.01,False,relu,0.5,mean,val_best,412.7,238.9971,0.5893,0.0248,4481.0,0.3944,0.0239,0.7038,0.0216,0.6841,0.0174,0.4902,0.08,0.5678,0.0567,0.7205,0.0425,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,PROTEINS,sageconv,64,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,150.3,183.3336,0.375,0.1379,33921.0,0.5559,0.0391,0.8303,0.0668,0.8111,0.0729,0.7507,0.109,0.7785,0.0908,0.8956,0.0504,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,PROTEINS,sageconv,64,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,102.8,45.0062,0.354,0.0899,17281.0,0.4037,0.0199,0.8466,0.0552,0.8353,0.0594,0.7659,0.0968,0.7983,0.0799,0.9158,0.0504,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,PROTEINS,sageconv,64,3.0,32,0.001,False,relu,0.0,mean,val_best,299.5,222.5445,0.464,0.1199,17153.0,0.413,0.0173,0.7863,0.063,0.7625,0.0762,0.6822,0.0976,0.7185,0.086,0.8451,0.079,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,PROTEINS,sageconv,64,5.0,32,0.001,False,relu,0.0,mean,val_best,268.6,181.9408,0.4131,0.1419,33665.0,0.4588,0.0274,0.8101,0.0785,0.7888,0.091,0.7154,0.1285,0.7486,0.1097,0.8647,0.0825,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,PROTEINS,sageconv,64,3.0,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,361.2,232.5235,0.4479,0.051,17281.0,0.5367,0.0595,0.7894,0.0251,0.7568,0.0259,0.7019,0.0474,0.728,0.0367,0.8616,0.0348,tu_base-d=cuda-type=standard_gnn-dataset=PROTEINS-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
